epoch,step,train_loss,valid_loss
0,49,0.2895301282405853,
0,99,0.10464662313461304,
0,149,0.27495652437210083,
0,199,0.23627826571464539,
0,249,0.13054493069648743,
0,249,,0.08949673175811768
1,299,0.146931990981102,
1,349,0.17983108758926392,
1,399,0.16729241609573364,
1,449,0.11185475438833237,
1,499,0.10739380121231079,
1,499,,0.07841574400663376
2,549,0.19510579109191895,
2,599,0.20350249111652374,
2,649,0.11717240512371063,
2,699,0.23907563090324402,
2,749,0.14319589734077454,
2,749,,0.07494571059942245
3,799,0.0859047919511795,
3,849,0.11749780178070068,
3,899,0.11239923536777496,
3,949,0.10531054437160492,
3,999,0.12428638339042664,
3,999,,0.07155836373567581
4,1049,0.09777913242578506,
4,1099,0.07252882421016693,
4,1149,0.12986433506011963,
4,1199,0.10237830877304077,
4,1249,0.1216849535703659,
4,1249,,0.06662259250879288
5,1299,0.11253280937671661,
5,1349,0.09444518387317657,
5,1399,0.09236748516559601,
5,1449,0.08794783055782318,
5,1499,0.11044491827487946,
5,1499,,0.0620916448533535
6,1549,0.09079895913600922,
6,1599,0.09247015416622162,
6,1649,0.12223920971155167,
6,1699,0.06428356468677521,
6,1749,0.1190657913684845,
6,1749,,0.062214117497205734
7,1799,0.05773086100816727,
7,1849,0.08883125334978104,
7,1899,0.07187429070472717,
7,1949,0.14068961143493652,
7,1999,0.19672206044197083,
7,1999,,0.059328846633434296
8,2049,0.05502840504050255,
8,2099,0.0738636776804924,
8,2149,0.10469835996627808,
8,2199,0.1022578701376915,
8,2249,0.10167741775512695,
8,2249,,0.06141180545091629
9,2299,0.12054701149463654,
9,2349,0.43831008672714233,
9,2399,0.08857963979244232,
9,2449,0.08855222165584564,
9,2499,0.052567124366760254,
9,2499,,0.059829432517290115
