epoch,step,train_loss,valid_loss
0,49,1.3914506435394287,
0,99,0.9591830372810364,
0,149,1.9485280513763428,
0,199,0.5613549947738647,
0,249,0.4977056086063385,
0,249,,1.3167941570281982
1,299,0.9388507008552551,
1,349,0.6753038167953491,
1,399,0.3155544400215149,
1,449,0.5459083318710327,
1,499,0.687307596206665,
1,499,,1.068346381187439
2,549,0.2522921860218048,
2,599,0.5430811643600464,
2,649,1.0964481830596924,
2,699,0.4002620577812195,
2,749,0.171629399061203,
2,749,,1.0048881769180298
3,799,0.24088340997695923,
3,849,0.24176029860973358,
3,899,0.21491840481758118,
3,949,0.13769981265068054,
3,999,0.3339982330799103,
3,999,,0.9781923294067383
4,1049,0.22838963568210602,
4,1099,0.1990462690591812,
4,1149,1.1877706050872803,
4,1199,0.17649012804031372,
4,1249,0.71368408203125,
4,1249,,0.954434335231781
5,1299,0.2679011821746826,
5,1349,1.1975740194320679,
5,1399,0.23370413482189178,
5,1449,0.17180900275707245,
5,1499,0.20899100601673126,
5,1499,,0.9421167969703674
6,1549,0.3773210644721985,
6,1599,0.2335854470729828,
6,1649,1.0379340648651123,
6,1699,0.288373202085495,
6,1749,0.23797821998596191,
6,1749,,0.9286529421806335
7,1799,0.28106197714805603,
7,1849,2.9908831119537354,
7,1899,0.240665465593338,
7,1949,0.49171188473701477,
7,1999,0.4353291392326355,
7,1999,,0.9346670508384705
8,2049,0.28238344192504883,
8,2099,1.0713880062103271,
8,2149,0.812185525894165,
8,2199,0.4037024974822998,
8,2249,1.9934473037719727,
8,2249,,0.9198005199432373
9,2299,1.3816262483596802,
9,2349,0.2901756763458252,
9,2399,0.27431467175483704,
9,2449,0.3543749451637268,
9,2499,0.2449231594800949,
9,2499,,0.9220395088195801
