epoch,step,train_loss,valid_loss
0,49,0.14021195471286774,
0,99,0.12462794780731201,
0,149,0.15816284716129303,
0,199,0.03568855673074722,
0,249,0.15781843662261963,
0,249,,1.8504749536514282
1,299,0.1906115859746933,
1,349,0.11660287529230118,
1,399,0.0864795595407486,
1,449,0.5346944332122803,
1,499,0.15622416138648987,
1,499,,1.8499064445495605
2,549,0.11073856800794601,
2,599,0.08478770405054092,
2,649,0.038571491837501526,
2,699,0.09989926964044571,
2,749,0.2819836139678955,
2,749,,1.8494080305099487
3,799,0.19260786473751068,
3,849,0.05752590671181679,
3,899,0.2443678379058838,
3,949,0.12652218341827393,
3,999,0.4751526713371277,
3,999,,1.8489481210708618
4,1049,0.062199726700782776,
4,1099,0.05793644115328789,
4,1149,0.09359195083379745,
4,1199,0.3185132145881653,
4,1249,0.662082850933075,
4,1249,,1.848549246788025
5,1299,0.14769333600997925,
5,1349,0.5484410524368286,
5,1399,0.0874640941619873,
5,1449,0.35624369978904724,
5,1499,0.09725945442914963,
5,1499,,1.848196029663086
6,1549,0.06178570166230202,
6,1599,0.6546556949615479,
6,1649,0.10911211371421814,
6,1699,0.167086660861969,
6,1749,0.05888130143284798,
6,1749,,1.847890853881836
7,1799,0.1168554276227951,
7,1849,0.18652215600013733,
7,1899,0.09193109720945358,
7,1949,0.1441718339920044,
7,1999,0.07696569710969925,
7,1999,,1.8476425409317017
8,2049,0.05351201072335243,
8,2099,0.060857389122247696,
8,2149,0.16584143042564392,
8,2199,0.10768376290798187,
8,2249,0.07165267318487167,
8,2249,,1.8474345207214355
9,2299,0.5881578326225281,
9,2349,0.11884235590696335,
9,2399,0.2677616775035858,
9,2449,0.07870329916477203,
9,2499,0.48267367482185364,
9,2499,,1.8472639322280884
